DATAFLOW,LAST UPDATE,freq,indic_is,ind_type,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SE,2018,63.86,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SE,2019,70.29,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2010,16.58,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2011,20.19,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2012,22.39,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2013,24.51,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2014,26.05,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2015,27.94,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2016,29.57,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2017,34.70,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2018,38.91,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SI,2019,44.79,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2010,18.73,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2011,23.02,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2012,29.74,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2013,29.51,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2014,30.85,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2015,34.54,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2016,40.88,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2017,46.27,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2018,43.91,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,SK,2019,46.76,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,TR,2010,3.73,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,TR,2012,6.80,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,TR,2013,7.37,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,TR,2014,9.46,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,TR,2015,10.70,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,TR,2016,12.61,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,TR,2017,15.14,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,TR,2018,18.66,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,TR,2019,23.02,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2010,60.30,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2011,63.56,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2012,64.09,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2013,70.50,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2014,72.44,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2015,75.44,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2016,77.57,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2017,77.57,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2018,76.67,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,UK,2019,80.08,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,XK,2017,3.22,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,XK,2018,17.16,
ESTAT:ISOC_EC_IBUY$DEFAULTVIEW(1.0),07/03/23 11:00:00,A,I_BUY3,IND_TOTAL,PC_IND,XK,2019,22.69,
